,value,metric,type
194,1.0395224789140611,fde,best_of
195,0.391327320090153,fde,best_of
196,0.06414359766803007,fde,best_of
197,3.8109268663531717,fde,best_of
198,1.0990580071147764,fde,best_of
199,0.8787289552674586,fde,best_of
200,0.96501806279817,fde,best_of
201,0.42334014936607756,fde,best_of
202,0.5025336011692775,fde,best_of
203,0.4529104989006531,fde,best_of
204,1.1573715023580848,fde,best_of
205,0.31151310042697256,fde,best_of
206,0.11104011651523825,fde,best_of
207,0.9807105638671338,fde,best_of
208,0.2084328689523343,fde,best_of
209,0.8777939678933305,fde,best_of
210,1.140066455724916,fde,best_of
211,0.4380763989824247,fde,best_of
212,2.157586717704174,fde,best_of
213,1.5145276619065808,fde,best_of
214,2.1871531526050307,fde,best_of
215,3.2300997706313908,fde,best_of
216,0.7427409647741335,fde,best_of
217,4.178242733077772,fde,best_of
218,2.8333671598580223,fde,best_of
219,4.536886667275611,fde,best_of
220,5.103636101410076,fde,best_of
221,5.4408830025912875,fde,best_of
222,2.7256050366677664,fde,best_of
223,5.857722012464431,fde,best_of
224,4.5015878826346,fde,best_of
225,6.2606018045887275,fde,best_of
226,5.348551283235166,fde,best_of
227,9.010732224894484,fde,best_of
228,4.647619252148638,fde,best_of
229,8.025096956839297,fde,best_of
230,3.8662173592617943,fde,best_of
231,3.742158079058161,fde,best_of
232,0.5461027622297998,fde,best_of
233,1.1556675739762219,fde,best_of
234,1.854951750102088,fde,best_of
235,0.6547390039865875,fde,best_of
236,3.3784542801458053,fde,best_of
237,2.3340457512512947,fde,best_of
238,3.5543876445917726,fde,best_of
239,1.725682231910995,fde,best_of
240,1.7370856984564336,fde,best_of
241,1.1632658828424955,fde,best_of
242,0.9064388772687829,fde,best_of
243,1.6541185475493734,fde,best_of
244,0.5724793168131236,fde,best_of
245,4.144040776750439,fde,best_of
246,2.0482733591305333,fde,best_of
247,1.5768262106422275,fde,best_of
248,0.4353374092297909,fde,best_of
249,0.7920769346162924,fde,best_of
250,0.43927349137991784,fde,best_of
251,0.5060954417203714,fde,best_of
252,0.3299815841103886,fde,best_of
253,0.3426195205298597,fde,best_of
254,0.6105944896074118,fde,best_of
255,0.20879008938391147,fde,best_of
256,0.299498070409764,fde,best_of
257,0.37557431062455016,fde,best_of
258,0.46242312366279836,fde,best_of
259,2.653135920069942,fde,best_of
260,0.22544188288922457,fde,best_of
261,1.6145768278352648,fde,best_of
262,0.9492927985280634,fde,best_of
263,0.9594739716037265,fde,best_of
264,0.19626084014020248,fde,best_of
