,value,metric,type
179,0.5208613911662211,ade,best_of
180,2.1595540062900977,ade,best_of
181,0.25771020019545204,ade,best_of
182,1.260047347446697,ade,best_of
183,0.18111487539017032,ade,best_of
184,0.4347912900257263,ade,best_of
185,0.22468294230283017,ade,best_of
186,0.1932142010976642,ade,best_of
187,0.2986697029058793,ade,best_of
188,0.4594383674616907,ade,best_of
189,0.42056843454019455,ade,best_of
190,0.62899583820784,ade,best_of
191,0.36849590784174685,ade,best_of
192,0.39761733677316385,ade,best_of
193,0.6501383808825698,ade,best_of
194,0.4143500783440213,ade,best_of
195,0.47252780215661977,ade,best_of
196,0.36681827186225574,ade,best_of
197,2.23333099595732,ade,best_of
198,0.8836640729524308,ade,best_of
199,0.8825751097236466,ade,best_of
200,0.3082984960889714,ade,best_of
201,0.19029160922129687,ade,best_of
202,0.2293573819290704,ade,best_of
203,0.2702385118818816,ade,best_of
204,0.4912282218604207,ade,best_of
205,0.2599783946585215,ade,best_of
206,0.4442315741118615,ade,best_of
207,0.9123916912154302,ade,best_of
208,0.4105987322733549,ade,best_of
209,0.45461052940833885,ade,best_of
210,0.5868967854298389,ade,best_of
211,0.5305148623348593,ade,best_of
212,0.6279612466184257,ade,best_of
213,0.8638003270132874,ade,best_of
214,0.5888100183909603,ade,best_of
215,0.9103818509876237,ade,best_of
216,0.5897950115454264,ade,best_of
217,1.285481241454223,ade,best_of
218,1.0189977299570039,ade,best_of
219,1.503193719373127,ade,best_of
220,1.8293327652956004,ade,best_of
221,1.9315644410828698,ade,best_of
222,1.1097407740699639,ade,best_of
223,2.4149727118851443,ade,best_of
224,2.0847252635931453,ade,best_of
225,2.7350067366730357,ade,best_of
226,2.50717930884232,ade,best_of
227,4.360689592226874,ade,best_of
228,2.359086543487045,ade,best_of
229,4.432778275811375,ade,best_of
230,2.082173821668474,ade,best_of
231,2.299761390591708,ade,best_of
232,0.2870916524959577,ade,best_of
233,0.49708055576599985,ade,best_of
234,0.7145456875992111,ade,best_of
235,0.45018795877644463,ade,best_of
236,1.4352144415846597,ade,best_of
237,1.0793503934384256,ade,best_of
238,1.7104695786076947,ade,best_of
239,0.49141123735090386,ade,best_of
240,0.8136545683194129,ade,best_of
241,0.3785801481623321,ade,best_of
242,0.46911226892328367,ade,best_of
243,0.7076854746707862,ade,best_of
244,0.44483845905439406,ade,best_of
245,1.9171138369058986,ade,best_of
246,1.2486960462959613,ade,best_of
247,0.7771808601096771,ade,best_of
248,0.40336498812819843,ade,best_of
249,0.4319256930392636,ade,best_of
250,0.23687291815604247,ade,best_of
251,0.22875476202410963,ade,best_of
252,0.20465869981505014,ade,best_of
253,0.32829668229905434,ade,best_of
254,0.28049200621091025,ade,best_of
255,0.29277317831440164,ade,best_of
256,0.33744775310621317,ade,best_of
257,0.6507218516248909,ade,best_of
258,0.29954449818707135,ade,best_of
259,1.7401687482693908,ade,best_of
260,0.1952386180462871,ade,best_of
261,0.7862636882437909,ade,best_of
262,0.68103389976436,ade,best_of
263,0.6548378863085104,ade,best_of
264,0.14872196089070086,ade,best_of
265,0.25356203310525205,ade,best_of
266,0.26266064652347576,ade,best_of
267,0.5449282566347382,ade,best_of
268,0.7586722906514707,ade,best_of
269,1.1465882202816944,ade,best_of
270,0.31883675914852544,ade,best_of
271,0.3243330255570386,ade,best_of
272,1.4717784115392532,ade,best_of
273,0.2880203219048807,ade,best_of
274,0.1734139598288068,ade,best_of
275,0.5739755229330337,ade,best_of
276,0.4251784016588906,ade,best_of
277,0.466756882198845,ade,best_of
278,0.21167357535513154,ade,best_of
279,1.698088102089991,ade,best_of
280,0.7126750703409946,ade,best_of
281,0.38568729774229676,ade,best_of
282,0.8225756630962365,ade,best_of
283,0.4653518737728019,ade,best_of
284,0.4253410492107667,ade,best_of
285,1.2801635109188403,ade,best_of
286,0.6044266620963564,ade,best_of
287,0.5647853066107412,ade,best_of
288,0.5543728964874154,ade,best_of
289,0.7070790349839764,ade,best_of
290,1.20020214914474,ade,best_of
291,0.5685752030379626,ade,best_of
292,0.4990397189123464,ade,best_of
293,0.6705073494802835,ade,best_of
294,0.6595987580029922,ade,best_of
295,0.7923851367020753,ade,best_of
296,0.8234789980315965,ade,best_of
297,0.6134730757074415,ade,best_of
298,1.325639865486264,ade,best_of
299,1.2331556061448739,ade,best_of
300,1.5070397176381674,ade,best_of
301,1.1474984041212517,ade,best_of
302,0.4047564405233637,ade,best_of
303,0.12439898034048745,ade,best_of
304,0.27214684064286865,ade,best_of
305,0.27952401045533964,ade,best_of
306,0.27057238078611684,ade,best_of
307,1.2629513695143102,ade,best_of
308,0.5092758566409711,ade,best_of
309,0.6255047684434857,ade,best_of
310,0.7443242873536571,ade,best_of
311,0.999368795468574,ade,best_of
312,0.8390098244272944,ade,best_of
313,0.5592828904194381,ade,best_of
314,0.4218770248804717,ade,best_of
315,0.7520443227205312,ade,best_of
316,0.9767694021968789,ade,best_of
317,0.5558408500857247,ade,best_of
318,0.6753844846759268,ade,best_of
319,0.49515362892801956,ade,best_of
320,0.26893504188750994,ade,best_of
321,0.3821883643336714,ade,best_of
322,0.9317088246165972,ade,best_of
323,0.7565715421809226,ade,best_of
324,0.5646357626375198,ade,best_of
325,0.47483084179522334,ade,best_of
326,0.7701673382925905,ade,best_of
327,0.3561532053196426,ade,best_of
328,0.43527605151653354,ade,best_of
329,1.250672453957373,ade,best_of
330,1.0300322219422158,ade,best_of
331,0.7435196687310904,ade,best_of
332,0.4037853935948075,ade,best_of
333,1.4172492101140322,ade,best_of
334,0.40183178388749413,ade,best_of
335,0.16042473591617726,ade,best_of
336,0.41964965850671815,ade,best_of
337,0.13258436205785537,ade,best_of
338,0.275222957402751,ade,best_of
339,0.3376661770182481,ade,best_of
340,0.19388398429305775,ade,best_of
341,0.3728961637621802,ade,best_of
342,0.1383420916877342,ade,best_of
343,0.10581854818712527,ade,best_of
344,0.12020836753041403,ade,best_of
345,0.12244343271213966,ade,best_of
346,0.1909724902875022,ade,best_of
347,0.11167419232373522,ade,best_of
348,0.16040257601351393,ade,best_of
349,0.12845846663725127,ade,best_of
350,0.16431749463038825,ade,best_of
351,0.1870418240214001,ade,best_of
352,0.1273123112469084,ade,best_of
353,0.29645017665801976,ade,best_of
354,0.23142969806651184,ade,best_of
355,0.10522312019432094,ade,best_of
356,0.43913129831118475,ade,best_of
357,0.30454761257936863,ade,best_of
358,0.26421096213938805,ade,best_of
359,0.2941856797573417,ade,best_of
360,0.16166498168238394,ade,best_of
361,0.23652253759122896,ade,best_of
362,0.19996145332246473,ade,best_of
363,0.19817873777933726,ade,best_of
