,value,metric,type
195,8.482958125160613,kde,best_of
196,6.266392452139712,kde,best_of
197,20.0,kde,best_of
198,8.431004203342402,kde,best_of
199,8.49170284798637,kde,best_of
200,0.1943755365522351,kde,best_of
201,-1.0255302909363675,kde,best_of
202,0.056711700671072646,kde,best_of
203,0.19986930167873454,kde,best_of
204,2.592744870878037,kde,best_of
205,0.45805560289217545,kde,best_of
206,4.971956905248632,kde,best_of
207,12.261427172317225,kde,best_of
208,1.3905458463354554,kde,best_of
209,1.738985316128387,kde,best_of
210,1.4865357843934406,kde,best_of
211,4.058005131879542,kde,best_of
212,9.255059219756266,kde,best_of
213,2.6413926792539177,kde,best_of
214,1.4749453782753947,kde,best_of
215,4.659075934983805,kde,best_of
216,1.2448307224597144,kde,best_of
217,7.5525398456586395,kde,best_of
218,11.289146780901808,kde,best_of
219,9.485312238837071,kde,best_of
220,12.935876188471296,kde,best_of
221,10.947387416709901,kde,best_of
222,7.077338988241321,kde,best_of
223,13.310422223123608,kde,best_of
224,18.31397125693689,kde,best_of
225,16.46072304791938,kde,best_of
226,16.42227567086729,kde,best_of
227,18.37723245611455,kde,best_of
228,20.0,kde,best_of
229,19.74078576000035,kde,best_of
230,20.0,kde,best_of
231,19.27706652709592,kde,best_of
232,1.4446502552878837,kde,best_of
233,1.3104675326452844,kde,best_of
234,3.471026677805105,kde,best_of
235,1.723145473711118,kde,best_of
236,10.98708370345055,kde,best_of
237,9.931821571010019,kde,best_of
238,20.0,kde,best_of
239,4.489944920565515,kde,best_of
240,10.524601224770109,kde,best_of
241,1.0665764703298872,kde,best_of
242,4.242792216617277,kde,best_of
243,2.7413329323994136,kde,best_of
244,2.7786537663328836,kde,best_of
245,18.110640624915938,kde,best_of
246,17.44382865488723,kde,best_of
247,6.013269096042657,kde,best_of
248,8.197826004758856,kde,best_of
249,1.0859272185691986,kde,best_of
250,0.37071647303699934,kde,best_of
251,-0.5112805410500298,kde,best_of
252,-0.4402260143108707,kde,best_of
253,4.490297893967069,kde,best_of
254,1.6373764852532278,kde,best_of
255,2.216034772427633,kde,best_of
256,1.2801664775078203,kde,best_of
257,10.184650351850985,kde,best_of
258,2.773141853833605,kde,best_of
259,17.93738788549245,kde,best_of
260,1.0822485857862356,kde,best_of
261,4.153241430796554,kde,best_of
262,2.4845686443613917,kde,best_of
263,9.421383128121871,kde,best_of
264,0.47366349158209575,kde,best_of
265,6.657018290015083,kde,best_of
266,-0.08595245757100375,kde,best_of
267,2.8049881534609615,kde,best_of
268,3.485910262974214,kde,best_of
269,15.02811435906132,kde,best_of
270,1.4224659265814634,kde,best_of
271,2.1096382572317767,kde,best_of
272,8.410343734419337,kde,best_of
273,1.6709224729696128,kde,best_of
274,0.8739551743098887,kde,best_of
275,2.0145655442087484,kde,best_of
276,2.696666092691303,kde,best_of
277,2.204559864645295,kde,best_of
278,2.0346430729178495,kde,best_of
